Open,High,Low,Close,Volume,target
0.245165315,0.17444206,0.260823654,0.175711516,0.016420199,0
0.247723019,0.179884551,0.263680974,0.180794628,0.01987948,0
0.253275109,0.178455897,0.267470029,0.178047,0.01858047,0
0.252339364,0.184306576,0.267470029,0.185122142,0.019922188,0
0.259201497,0.189613005,0.273557364,0.189243585,0.012921769,0
0.259762944,0.190565441,0.274675446,0.191166925,0.014126111,0
0.264254523,0.192810469,0.280079508,0.194258006,0.005727745,0
0.261696818,0.187844195,0.275545065,0.188144533,0.023639136,0
0.262008734,0.19349078,0.27790546,0.195219676,0.027543996,0
0.266375546,0.195191559,0.278837195,0.192952883,0.028409528,0
0.2654398,0.19110969,0.272874092,0.184984761,0.02890066,0
0.258889582,0.184306576,0.272315051,0.185465596,0.021312306,0
0.260137243,0.191449846,0.27604199,0.193090264,0.020570625,0
0.265814099,0.195191559,0.280203739,0.197074325,0.023490372,0
0.270742358,0.1970284,0.284117026,0.197280398,0.014035003,0
0.266063631,0.194715341,0.281942978,0.195494439,0.01724943,0
0.268870867,0.197368555,0.279147773,0.191029543,0.027292735,0
0.264504055,0.195191559,0.280390086,0.197074325,0.020404779,0
0.269494697,0.196688244,0.282564134,0.196112656,0.014914771,0
0.270742358,0.196620213,0.279520467,0.191441687,0.022878236,0
0.26481597,0.192470313,0.279831045,0.192952883,0.01810998,0
0.2654398,0.195735808,0.277284303,0.197280398,0.025632849,0
0.269182782,0.197096431,0.282253556,0.196250037,0.018191835,0
0.267623206,0.198116898,0.283123175,0.199753263,0.015237922,0
0.273549595,0.209274006,0.289086279,0.210949848,0.019163423,0
0.280099813,0.212199345,0.295919001,0.212873188,0.022190651,0
0.283281347,0.210226442,0.295732654,0.209644725,0.01941326,0
0.278540237,0.210022348,0.293807069,0.211293302,0.010473936,0
0.269182782,0.194851403,0.275979875,0.191304306,0.034177132,0
0.261696818,0.188048289,0.275296602,0.18876275,0.02234582,0
0.261135371,0.194511247,0.276973725,0.195906583,0.021985656,0
0.268870867,0.201382393,0.281508168,0.198035995,0.033516595,0
0.269494697,0.202334829,0.284117026,0.203668633,0.027767496,0
0.276980661,0.204715919,0.289086279,0.20531721,0.022946568,0
0.278540237,0.206076542,0.288651469,0.200921005,0.020117929,0
0.272301934,0.204375763,0.28635319,0.20428685,0.025956712,0
0.274672489,0.204511826,0.290142245,0.20339387,0.017979723,0
0.274547723,0.207097009,0.290080129,0.208133529,0.02046528,0
0.278665003,0.208457632,0.293123797,0.206553643,0.01642874,0
0.278540237,0.209137943,0.294179763,0.21019425,0.006870873,0
0.276980661,0.204647888,0.287222809,0.199753263,0.020488769,0
0.269619464,0.196552182,0.281321821,0.198379449,0.031730723,0
0.270742358,0.200293895,0.283620101,0.200371479,0.029433076,0
0.272301934,0.198933272,0.284738182,0.200577551,0.023449089,0
0.270430443,0.198116898,0.282564134,0.194738841,0.022734455,0
0.266063631,0.195803839,0.281073359,0.197280398,0.02301134,0
0.267935122,0.199273427,0.282936828,0.200371479,0.013710428,0
0.272301934,0.202674985,0.286601652,0.204424231,0.018796142,0
0.274797255,0.200974206,0.288465122,0.201813984,0.008037491,0
0.267623206,0.193150624,0.281135474,0.192746811,0.021193438,0
0.265127885,0.199273427,0.280390086,0.197967305,0.031430349,0
0.270430443,0.196892337,0.282377787,0.194944913,0.02763724,0
0.266687461,0.194239123,0.279458351,0.19075478,0.028238699,0
0.263880225,0.189068756,0.27461333,0.185602977,0.034327319,0
0.258889582,0.184782794,0.271072737,0.181481535,0.022622705,0
0.2551466,0.182061548,0.270513697,0.181618916,0.025625731,0
0.2551466,0.183286108,0.27032735,0.180863319,0.024940993,0
0.25577043,0.181925485,0.271072737,0.183061421,0.019003271,0
0.257953837,0.184442638,0.273246786,0.184503926,0.018699339,0
0.257953837,0.183286108,0.269519846,0.181550226,0.016866489,0
0.25452277,0.183286108,0.270016771,0.18299273,0.017791811,0
0.259513412,0.186143416,0.274799677,0.186083812,0.024046989,0
0.259513412,0.189408911,0.275420834,0.191029543,0.020824733,0
0.26481597,0.197572649,0.280700665,0.198310758,0.020396949,0
0.271054273,0.197232493,0.280824896,0.192472048,0.016465753,0
0.2654398,0.19349078,0.280203739,0.195082295,0.011755863,0
0.273237679,0.201654517,0.28734704,0.201745293,0.021357861,0
0.273237679,0.207981414,0.288030312,0.208683055,0.018746317,0
0.278540237,0.210430535,0.293434375,0.206553643,0.011868325,0
0.277604492,0.210838722,0.293434375,0.212804497,0.009775673,0
0.283842795,0.219682771,0.299645941,0.217612847,0.016469312,0
0.284466625,0.218866397,0.300267097,0.220017022,0.007185483,0
0.27448534,0.205872448,0.290328592,0.203737324,0.025645661,0
0.276980661,0.206824884,0.292192062,0.205660664,0.01705013,0
0.278228322,0.208457632,0.2939313,0.206759715,0.019295816,0
0.279475983,0.209069912,0.289707435,0.202157438,0.030632436,0
0.280099813,0.208661725,0.293744953,0.207377931,0.024022077,0
0.279538366,0.206484729,0.291695136,0.205042447,0.019300086,0
0.278041173,0.204851981,0.291384558,0.20531721,0.016370374,0
0.283780412,0.210770691,0.297161314,0.211980209,0.00939558,0
0.282969432,0.214240279,0.294490341,0.216239033,0.026550342,0
0.285402371,0.215056653,0.300391329,0.214453074,0.019116445,0
0.28477854,0.213355874,0.299397478,0.215346053,0.010982863,0
0.286650031,0.220022926,0.302441145,0.222146433,0.009790621,0
0.291952589,0.221043394,0.305112119,0.223108103,0.02115429,0
0.293512165,0.229887442,0.309149637,0.232037895,0.026822956,0
0.301621959,0.231928377,0.31182061,0.233892544,0.027764649,0
0.298502807,0.226826041,0.304925772,0.221734289,0.028903507,0
0.288209607,0.229547287,0.30337288,0.227504309,0.029341968,0
0.298814722,0.23036366,0.304366731,0.219673568,0.016844423,0
0.287024329,0.216757432,0.298403628,0.213147951,0.016662206,0
0.285090455,0.214376341,0.299024784,0.21596427,0.011774369,0
0.291952589,0.228186664,0.306789242,0.229977174,0.026653551,0
0.298190892,0.23451356,0.313621964,0.233274328,0.026149606,0
0.301809108,0.230975941,0.312690229,0.227572999,0.0305819,0
0.300998129,0.233357031,0.313311386,0.228328597,0.032117934,0
0.296631316,0.228390757,0.30709982,0.221390836,0.035091066,0
0.291952589,0.221587643,0.297782471,0.211224611,0.031515763,0
0.276044916,0.207233071,0.289707435,0.20428685,0.033773549,0
0.276980661,0.205736386,0.292005715,0.205523282,0.024607877,0
0.278228322,0.209274006,0.293434375,0.206347571,0.021829775,0
0.276668746,0.20301514,0.285669917,0.19755516,0.0253702,0
0.271179039,0.20063405,0.286291074,0.201539221,0.019024625,0
0.275733001,0.209274006,0.290949748,0.210056869,0.016931973,0
0.280723643,0.208729756,0.294676688,0.209850797,0.015587409,0
0.279164067,0.205736386,0.29250264,0.206210189,0.015805927,0
0.27386151,0.200293895,0.286725884,0.201882675,0.020227544,0
0.27510917,0.202130735,0.289396857,0.20332518,0.01022054,0
0.278852152,0.20716504,0.291819368,0.207858766,0.012365152,0
0.281347473,0.213559968,0.296540158,0.215346053,0.01487847,0
0.291016843,0.218662304,0.299645941,0.214933909,0.0150977,0
0.284341859,0.236690557,0.299956519,0.234167307,0.018859491,0
0.30474111,0.235125841,0.305857507,0.219948331,0.016664341,0
0.286650031,0.2208393,0.301819989,0.215689507,0.00702889,0
0.28353088,0.211382971,0.293807069,0.210400323,0.030385447,0
0.284466625,0.214580435,0.295608423,0.21019425,0.023008493,0
0.281347473,0.212199345,0.294676688,0.207721385,0.024866967,0
0.280224579,0.212199345,0.294552457,0.213766167,0.020531477,0
0.287273862,0.21546484,0.298527859,0.21699463,0.020806226,0
0.287273862,0.216213182,0.299956519,0.213560095,0.018892233,0
0.285714286,0.215260746,0.298403628,0.211980209,0.01856837,0
0.283218964,0.215328778,0.298217281,0.216101651,0.025295463,0
0.286026201,0.214784528,0.294987266,0.20916389,0.021340778,0
0.279101684,0.210022348,0.294925151,0.210469013,0.011492502,0
0.28128509,0.208117476,0.292688987,0.207858766,0.023246941,0
0.281347473,0.212267376,0.296850736,0.211636755,0.0207201,0
0.279787898,0.20832157,0.293123797,0.207996148,0.022498142,0
0.277604492,0.207437165,0.292316293,0.208476983,0.015311236,0
0.278415471,0.209478099,0.292813218,0.211499374,0.017225941,0
0.282407985,0.212199345,0.297285546,0.214178311,0.015582426,0
0.284965689,0.212471469,0.29579477,0.211705446,0.017978299,0
0.2827199,0.215600902,0.298465743,0.217475465,0.0220789,0
0.287585777,0.215600902,0.301509411,0.216513795,0.016132637,0
0.288833437,0.220907331,0.302441145,0.222833341,0.019169118,0
0.293075483,0.224785107,0.304304615,0.221116073,0.012769447,0
0.291952589,0.227846508,0.307720976,0.229427648,0.006142716,0
0.291952589,0.221859767,0.30709982,0.221665599,0.020811209,0
0.288833437,0.221723705,0.303994037,0.22379501,0.017908544,0
0.295570805,0.227506352,0.307720976,0.22372632,0.024988683,0
0.29320025,0.224308889,0.308031555,0.223932392,0.016738367,0
0.291515908,0.22322039,0.306789242,0.224894062,0.014996626,0
0.294697442,0.225465418,0.308342133,0.225168825,0.008905871,0
0.294759825,0.223832671,0.309584446,0.224069773,0.007624655,0
0.29320025,0.224104795,0.308404249,0.223657629,0.018185429,0
0.29320025,0.221043394,0.30337288,0.217681538,0.02077989,0
0.286961946,0.219342615,0.302441145,0.221047382,0.02523852,0
0.29095446,0.222063861,0.301509411,0.215552126,0.026233597,0
0.28621335,0.216417276,0.290949748,0.203806015,0.023518844,0
