close,high,low,open,volume,target
0.098163464,0.096488302,0.099689132,0.097741498,0.034934414,0
0.099075651,0.096321532,0.100330082,0.096384969,0.033731725,0
0.101459499,0.098513365,0.102497783,0.099074228,0.040919255,0
0.102456823,0.099394863,0.102818012,0.099550203,0.02949426,0
0.101045974,0.100252537,0.103286038,0.101811085,0.029342519,0
0.101362199,0.098298947,0.100773475,0.098312668,0.032419294,0
0.102018973,0.100145328,0.103236772,0.101239915,0.027690323,0
0.102164923,0.100145328,0.104271357,0.101097123,0.037730737,0
0.108975918,0.106613618,0.106476007,0.103024822,0.077985745,0
0.106956945,0.106919998,0.109345748,0.10804636,0.046223081,0
0.108951593,0.105851241,0.108926988,0.105142912,0.031779708,0
0.107881294,0.105708296,0.108941521,0.106535139,0.032336675,0
0.108319144,0.106208605,0.109419647,0.105809277,0.018939594,0
0.107054245,0.105779768,0.109493546,0.10554749,0.022864755,0
0.106275845,0.103373517,0.105133511,0.105047717,0.033600072,0
0.107394794,0.104724591,0.109050153,0.106261453,0.025683677,0
0.107540744,0.10489827,0.109493546,0.105309503,0.018863079,0
0.10702992,0.105422404,0.109542812,0.106380447,0.01228663,0
0.110605692,0.108043313,0.109998522,0.106642233,0.044606838,0
0.111165167,0.10868633,0.113040694,0.109759871,0.02449828,0
0.109462418,0.108638681,0.112129274,0.110426236,0.10124016,0
0.11303819,0.109829895,0.112966795,0.10899831,0.031689176,0
0.109097543,0.11292705,0.111735146,0.113067898,0.087683409,0
0.11294089,0.110068137,0.111809045,0.107677479,0.04513102,0
0.111724641,0.110030972,0.113902848,0.111045003,0.027966981,0
0.111043542,0.110401677,0.11326239,0.111616174,0.034346103,0
0.111627341,0.109162815,0.109000887,0.106594636,0.038017851,0
0.118730236,0.11588126,0.113927481,0.110212047,0.068523251,0
0.119508635,0.116953352,0.120258154,0.116804303,0.055496283,0
0.119046461,0.116977176,0.121021776,0.118018039,0.030647024,0
0.118389686,0.116429218,0.11981476,0.116899498,0.025835742,0
0.118486986,0.116071854,0.119913292,0.116875699,0.026844514,0
0.121089759,0.117906323,0.120208888,0.115780956,0.026550782,0
0.119265386,0.119264306,0.121785398,0.118089436,0.050913798,0
0.118389686,0.117024825,0.120898611,0.118256027,0.030465798,0
0.117611287,0.1162148,0.120455217,0.116923297,0.016487404,0
0.117197762,0.115498166,0.119543797,0.116613913,0.023568769,0
0.113451715,0.114237385,0.112548034,0.115043195,0.059198817,0
0.11386524,0.111378472,0.114888166,0.111854161,0.027978495,0
0.112040866,0.111926431,0.114986698,0.112591923,0.020111854,0
0.113938215,0.110735217,0.114543305,0.111568576,0.016249427,0
0.112405741,0.111116405,0.115134496,0.111401985,0.010383034,0
0.111140842,0.111021108,0.11350872,0.112520526,0.018572516,0
0.115422038,0.113212941,0.115257661,0.110949808,0.037222408,0
0.115008514,0.112641159,0.116957336,0.113853257,0.018549334,0
0.118341036,0.115666841,0.120233521,0.116375925,0.017913281,0
0.12050596,0.117930147,0.121933195,0.117351674,0.021337062,0
0.118438336,0.117215419,0.120716819,0.118684405,0.025688303,0
0.118705911,0.116167151,0.120553749,0.117381423,0.008052838,0
0.118365361,0.116500691,0.120455217,0.117780052,0.02765845,0
0.125492581,0.12340973,0.124618189,0.120183726,0.066792346,0
0.127754804,0.12553009,0.129249187,0.125990623,0.088376829,0
0.12666018,0.124100634,0.122918514,0.121349866,0.105155718,0
0.125370956,0.123266784,0.126711991,0.12356315,0.03708584,0
0.131281927,0.12765045,0.129052123,0.12413432,0.048017271,0
0.141133544,0.138895507,0.134643807,0.129536638,0.115105765,1
0.143517392,0.141706771,0.145531579,0.141055237,0.076515995,0
0.141741669,0.139467289,0.142230762,0.140484067,0.044540478,0
0.143420092,0.139777005,0.142723421,0.137675813,0.044310843,0
0.148649964,0.145375709,0.148536802,0.143030534,0.064933939,0
0.147676964,0.145923667,0.149472854,0.146148171,0.044635505,0
0.14711749,0.144518035,0.148659966,0.14598158,0.026592261,0
0.134419849,0.140968218,0.136318849,0.14041267,0.118665688,1
0.13999027,0.138037833,0.139816731,0.13486756,0.067853542,0
0.141255169,0.139562586,0.143511676,0.139889098,0.047850542,0
0.143517392,0.140992043,0.144201399,0.141364621,0.034173357,0
0.143055218,0.141754419,0.145186718,0.143506509,0.025115753,0
0.141936269,0.140015248,0.143610208,0.140983841,0.02414441,0
0.143225493,0.140444084,0.144496995,0.140722054,0.023914505,0
0.142593043,0.140182017,0.145186718,0.141364621,0.031969846,0
0.142738993,0.140634679,0.145235984,0.139984293,0.02699773,0
0.14052542,0.140015248,0.142895852,0.141293224,0.036734653,0
0.141547069,0.138014009,0.142501724,0.139389324,0.014998198,0
0.14706884,0.143064754,0.144152133,0.140365073,0.049569052,0
0.143371442,0.140682327,0.145556212,0.142173779,0.041842855,0
0.144636342,0.143922428,0.146344467,0.141126633,0.046343381,0
0.14687424,0.144327441,0.148068775,0.143792094,0.029001926,0
0.145949891,0.143279173,0.147871711,0.144339465,0.029290163,0
0.131330577,0.142445323,0.127229284,0.144196673,0.166603793,1
0.122670883,0.120765236,0.118583112,0.121706847,0.187400728,1
0.125516906,0.124005337,0.125086215,0.12508627,0.069688558,0
0.122038433,0.124124458,0.121859296,0.125895428,0.061828669,0
0.11992216,0.116929051,0.117844123,0.115947548,0.062216625,0
0.115008514,0.116977176,0.11781949,0.11704229,0.117725378,1
0.124908781,0.122313813,0.121415903,0.116756705,0.062528848,0
0.121673559,0.122623529,0.124568923,0.124396107,0.041121637,0
0.123765507,0.120715919,0.123756035,0.121183274,0.030203211,0
0.123181708,0.122218516,0.12501207,0.121778243,0.022759319,0
0.124762831,0.123314433,0.124987684,0.120255123,0.045560011,0
0.123643882,0.125982751,0.125652774,0.125110069,0.044086634,0
0.118559961,0.120932006,0.121317371,0.119969538,0.040659289,0
0.123668207,0.120812884,0.120184501,0.118732002,0.032853088,0
0.118438336,0.118478105,0.118016553,0.119255575,0.061494896,0
0.119265386,0.118073093,0.121711499,0.118636807,0.034138835,0
0.118000486,0.118883118,0.120036457,0.119660154,0.009015717,0
0.11943566,0.11766808,0.119109518,0.116828102,0.029251028,0
0.116127463,0.114594749,0.118336782,0.115233585,0.037393032,0
0.119654585,0.117572783,0.119543797,0.114948,0.02223631,0
0.121795184,0.120431696,0.120701547,0.117827649,0.03009671,0
0.122938458,0.120193453,0.123189477,0.119303172,0.021631803,0
0.123449282,0.120979654,0.124273327,0.122016231,0.0381513,0
0.128387254,0.126483061,0.125800571,0.121135677,0.042213071,0
0.131476526,0.1284843,0.130456203,0.12701397,0.026770035,0
0.132741425,0.132224711,0.133510691,0.129036864,0.036986299,0
0.134006324,0.130390242,0.13375702,0.129941217,0.019772285,0
0.136292873,0.133463573,0.13691004,0.132987458,0.028804715,0
0.134638774,0.134225949,0.137501232,0.135414931,0.017716319,0
0.134468499,0.131128794,0.134274313,0.131821319,0.04142929,0
0.138895646,0.135893648,0.136786876,0.133225446,0.030383917,0
0.14047677,0.139229047,0.14146714,0.136128894,0.022570317,0
0.142228168,0.139443465,0.144570894,0.139817702,0.011860386,0
0.135173924,0.139586411,0.130382304,0.140769652,0.064791117,0
0.132595476,0.130628484,0.135037935,0.131583331,0.017030304,0
0.130722452,0.130866727,0.13242684,0.13160713,0.025091774,0
0.13393335,0.13060466,0.133116563,0.129703229,0.041599017,0
0.151179762,0.153309191,0.152207114,0.153930365,0.180114015,1
0.147360739,0.147257826,0.149398956,0.148623242,0.045568608,0
0.149355388,0.147710487,0.151049364,0.146290964,0.027977038,0
0.155242034,0.151331777,0.153463642,0.148647041,0.032711084,0
0.158331306,0.15826464,0.15740467,0.152312049,0.07599689,0
0.16071515,0.156930481,0.15947384,0.153882767,0.044446898,0
0.146752615,0.153904798,0.14843827,0.155405888,0.086286049,0
0.152006811,0.150504598,0.151985417,0.147552298,0.045389459,0
0.157771832,0.154405108,0.158587053,0.15402556,0.032351511,0
0.162028703,0.159134226,0.162011036,0.157214593,0.051595271,0
0.16044758,0.159884691,0.162035669,0.160260834,0.049680805,0
0.15293116,0.155596322,0.156345453,0.156881411,0.048447893,0
0.152055461,0.152713585,0.15358656,0.150550941,0.048718188,0
0.151350036,0.148877877,0.149620899,0.149694186,0.046019713,0
0.157601557,0.153904798,0.156788846,0.151431495,0.030928928,0
0.158088056,0.155024539,0.158907282,0.153430591,0.024393037,0
0.156360983,0.155667794,0.158094394,0.156667222,0.023868304,0
